StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,prolific_ID,device,meta_device_Browser,meta_device_Version,meta_device_Operating System,meta_device_Resolution,consent,abortion_att_binary,abortion_att_pre_1,abortion_att_pre_2,abortion_att_pre_3,abortion_certain,abortion_imp,vaccine_att_binary,vaccine_att_pre_1,vaccine_att_pre_2,vaccine_att_pre_3,vaccine_certain,vaccine_imp,uh_att_binary,uh_att_pre_1,uh_att_pre_2,uh_att_pre_3,uh_certain,uh_imp,firearm_att_binary,firearm_att_pre_1,firearm_att_pre_2,firearm_att_pre_3,firearm_certain,firearm_imp,abortion_init_resp,abortion_pro_First Click,abortion_pro_Last Click,abortion_pro_Page Submit,abortion_pro_Click Count,abortion_anti_First Click,abortion_anti_Last Click,abortion_anti_Page Submit,abortion_anti_Click Count,abortion_control_First Click,abortion_control_Last Click,abortion_control_Page Submit,abortion_control_Click Count,abortion_att_post_1,abortion_att_post_2,abortion_att_post_3,perc_ai_strength,perc_ai_bias,vaccine_init_resp,vaccine_pro_First Click,vaccine_pro_Last Click,vaccine_pro_Page Submit,vaccine_pro_Click Count,vaccine_con_First Click,vaccine_con_Last Click,vaccine_con_Page Submit,vaccine_con_Click Count,vaccine_control_First Click,vaccine_control_Last Click,vaccine_control_Page Submit,vaccine_control_Click Count,vaccine_att_post_1,vaccine_att_post_2,vaccine_att_post_3,uh_init_resp,uh_pro_First Click,uh_pro_Last Click,uh_pro_Page Submit,uh_pro_Click Count,uh_con_First Click,uh_con_Last Click,uh_con_Page Submit,uh_con_Click Count,uh_control_First Click,uh_control_Last Click,uh_control_Page Submit,uh_control_Click Count,uh_att_post_1,uh_att_post_2,uh_att_post_3,firearm_init_resp,firearm_pro_First Click,firearm_pro_Last Click,firearm_pro_Page Submit,firearm_pro_Click Count,firearm_con_First Click,firearm_con_Last Click,firearm_con_Page Submit,firearm_con_Click Count,firearm_control_First Click,firearm_control_Last Click,firearm_control_Page Submit,firearm_control_Click Count,firearm_att_post_1,firearm_att_post_2,firearm_att_post_3,perc_useful,perc_satisfaction,ai_disable,abortion_final_resp,vaccine_final_resp,uh_final_resp,firearm_final_resp,age,gender,gender_4_TEXT,education,race,partisanship,PROLIFIC_PID,abortion_pro_1_clicked,vaccine_pro_1_clicked,unihealthcare_pro_1_clicked,gun_pro_1_clicked,abortion_pro_2_clicked,abortion_pro_3_clicked,abortion_pro_4_clicked,abortion_pro_5_clicked,abortion_con_2_clicked,abortion_con_1_clicked,abortion_con_3_clicked,abortion_con_4_clicked,abortion_con_5_clicked,vaccine_pro_2_clicked,vaccine_pro_3_clicked,vaccine_pro_4_clicked,vaccine_pro_5_clicked,vaccine_con_2_clicked,vaccine_con_3_clicked,vaccine_con_4_clicked,vaccine_con_5_clicked,unihealthcare_pro_5_clicked,unihealthcare_pro_2_clicked,unihealthcare_pro_3_clicked,unihealthcare_pro_4_clicked,unihealthcare_con_2_clicked,unihealthcare_con_3_clicked,unihealthcare_con_4_clicked,unihealthcare_con_5_clicked,gun_pro_2_clicked,gun_pro_3_clicked,gun_pro_4_clicked,gun_pro_5_clicked,gun_con_2_clicked,gun_con_3_clicked,gun_con_4_clicked,gun_con_5_clicked,vaccine_con_1_clicked,unihealthcare_con_1_clicked,gun_con_1_clicked,study_condition
2025-08-13 16:08:51,2025-08-13 16:44:23,0,81.161.5.194,100,2131,1,2025-08-13 16:44:24,R_557a19xnNnsBxPX,,,,,40.7662,-74.0178,anonymous,EN,0.8999999761581421,6791752090260ac20edb1437,1,Edge,139.0.0.0,Windows NT 10.0,1920x1080,1,1,5,6,5,5,4,1,4,5,4,5,4,1,6,6,5,5,4,1,4,5,5,5,4,"abortion shouldn't be legal cause alot of people are going to take advantage causing alot of damage ",,,,,,,,,1.269,73.67,240.396,23,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abortion shouldn't be legal cause it will be very harmful and a lot of people will take advantage with this but if strict rules this  been implemented at least it will reduce the death of the innocent children this act is really good cause it help the innocent children been delivered with this signs it shows  more respect and appreciation to the children it will be very bad for the government to make it legal,,,,36,1,,6,1,1,6791752090260ac20edb1437,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 16:09:53,2025-08-13 16:44:29,0,207.230.114.248,100,2076,1,2025-08-13 16:44:30,R_1JFrqGvJYxJ3IQN,,,,,37.751,-97.822,anonymous,EN,1,67dfd8a2da2e47eafce0c5cd,1,Chrome,139.0.0.0,Windows NT 10.0,1536x864,1,2,4,2,3,5,5,1,6,6,6,5,5,1,4,5,4,5,5,2,6,4,4,5,5,,,,,,,,,,,,,,,,,5,5,Yes in order to reduce the spread of certain diseases,,,,,12.446,84.155,254.821,26,,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,,Vaccine mandates should be allowed in the United States because they help in the eradication of illnesses such as the common flu and chicken pox. Vaccinations ensure that the environment as well as individuals are not exposed to diseases which end up increasing the cost of healthcare in the country.,,,35,2,,5,1,3,67dfd8a2da2e47eafce0c5cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_anti
2025-08-13 16:21:36,2025-08-13 16:45:06,0,68.107.190.50,100,1410,1,2025-08-13 16:45:07,R_1fTARaKaQP3kg79,,,,,41.314,-81.6756,anonymous,EN,0.4000000059604645,616567af93f2b71b50c3ff85,1,Chrome,134.0.0.0,CrOS x86_64 14541.0.0,1366x768,1,2,1,1,1,6,6,1,6,6,3,5,5,1,5,6,6,6,6,1,1,6,6,5,6,,,,,,,,,,,,,,,,,6,1,"Healthcare workers and kids in schools could pass the disease onto others. I do understand that we live in a free country, adults can make choices. ",2.8,134.882,180.155,25,,,,,,,,,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,,"If someone is working in a school or health care setting they are working there on their own free will. Yes, we live in a free country, however sometimes the actions of some effect the health of other people. An adult can make a decision, while the parent makes the choice for the child. I am glad that I got the COVID vaccine, but understand if a consenting adults does not want it, that's fine. ",,,46,1,,6,1,3,616567af93f2b71b50c3ff85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_pro
2025-08-13 16:02:50,2025-08-13 16:45:17,0,154.7.225.130,100,2546,1,2025-08-13 16:45:17,R_6I5FNCwXx78wIp5,,,,,39.0469,-77.4903,anonymous,EN,1,67db6b9f7ee1b0b7567ce00a,1,Chrome,139.0.0.0,Windows NT 10.0,1280x720,1,2,2,2,1,5,5,2,3,5,2,5,5,2,3,3,2,4,5,2,3,4,3,4,5,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,"I'd somewhat oppose a universal healthcare system in the US because implementing it would be a significant reform. It can also lead to an increase in taxes and government control over healthcare decisions. Some individuals argue it would ensure everyone has access to immediate medical care, regardless of the outcome, and could reduce administrative cost, but I believe the existing framework can be improved through targeted amendments rather than a complete overhaul.",,,,,18.334,137.238,180.126,28,,,,,4,5,6,,,,,,,,,,,,,,,,,5,4,2,,,"Implementing universal healthcare in the United States requires careful consideration of its advantages and disadvantages. While it could ensure everyone has access to necessary medical care, it may also lead to extended waiting periods and increased government spending. A well balanced approach could require expanding existing programs like Medicaid to cover more people while maintaining the current system's competitive aspects. I believe this approach would help achieve the goal of universal healthcare while minimizing potential setbacks.",,63,1,,6,6,7,67db6b9f7ee1b0b7567ce00a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,uh_anti
2025-08-13 16:24:49,2025-08-13 16:45:39,0,12.74.87.91,100,1249,1,2025-08-13 16:45:39,R_53vL5tU8oijZDZD,,,,,41.85,-87.7165,anonymous,EN,1,669aed56568d11bad784de3b,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,4,3,4,3,5,1,6,4,4,3,5,1,6,6,6,6,6,1,4,6,6,6,6,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,"The U.S. Should have universal health care because healthy citizens boost the economy. ",,,,,0,0,180.112,0,,,,,4,4,5,,,,,,,,,,,,,,,,,5,4,2,,,"I support universal healthcare to improve health and the economy, Although critics warn of bureaucratic inefficiency, reduced choice and higher costs. Many already benefit from Medicare and Medicaid. Which prevented over 200,000 covid deaths. Just imagine if more could have health-care how many more people can be saved from other illnesses. If there were more healthy people, I believe there wouldn't be so many getting disability and would be able to work. Healthcare is both a practical and moral imperative.",,37,2,,2,2,3,669aed56568d11bad784de3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uh_anti
2025-08-13 16:35:51,2025-08-13 16:45:52,0,73.232.80.142,100,600,1,2025-08-13 16:45:52,R_3ih41UyIsFNrBN7,,,,,29.5726,-95.1004,anonymous,EN,1,65c7878613b84bfc354131c7,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,5,5,4,5,4,2,6,5,4,4,4,1,5,5,5,5,5,1,1,5,4,4,4,"I believe it should be legal for the first fifteen weeks, because the government should not make that choice for individuals.",,,,,38.435,175.787,180.003,10,,,,,5,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,"I believe it should be legal in the United States. History has shown that when abortion is made illegal, women will still get abortions. They just won't get abortions in a proper medical setting; they'll get an illegal abortion, which is more dangerous. In addition, many states that have banned abortions still allow IVF conceptions. With these IVF conceptions, several fetuses are created, and the ones that don't look to be good to implant, or are not needed, are destroyed. Many Christians even support IVF. However, the fact that fetuses are created when it is know some will be destroyed highlights the hypocrisy of the states and those who wish to eliminate abortion, but are find with IVF. If they believe life really begins at conception, they need to outlaw this practice.  ",,,,46,2,,6,1,5,65c7878613b84bfc354131c7,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_anti
2025-08-13 16:11:57,2025-08-13 16:45:58,0,104.218.199.221,100,2041,1,2025-08-13 16:45:59,R_7yJJIZCMCkyGI8x,,,,,33.4532,-112.0748,anonymous,EN,1,67df8c27d74bb46fe4e7bc2f,1,Chrome,138.0.0.0,Windows NT 10.0,1536x864,1,2,2,1,1,6,6,1,6,6,6,5,5,1,6,6,6,6,6,1,3,4,4,2,4,,,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,A universal healthcare system should be implemented to help save the lives of the less privileged.,,,,,3.49,132.782,181.824,91,,,,,6,6,6,,,,,,,,,,,,,,,,,6,6,2,,,"When the universal healthcare is implemented, most people who are financially unable to foot their hospital bills will have s chance of get a better healthcare service. People lose their lives because they lack appropriate means of getting good healthcare.",,69,2,,5,1,4,67df8c27d74bb46fe4e7bc2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,uh_anti
2025-08-13 16:33:47,2025-08-13 16:46:19,0,172.127.133.11,100,751,1,2025-08-13 16:46:20,R_6KpY5bJyFkAikfb,,,,,29.745,-95.7326,anonymous,EN,1,66aead5c07d51a3a12deb9f0,1,Chrome,139.0.0.0,Windows NT 10.0,1120x700,1,2,1,1,1,6,6,2,4,1,1,6,4,2,1,2,2,6,4,2,1,1,1,6,6,,,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No because we the right to have firearms. Do not restrict my rights.,47.491,165.526,180.034,11,,,,,,,,,1,1,1,4,4,2,,,,"“The right to own and bear arms is as fundamental and as essential to maintaining liberty as are the rights of free speech, a free press, freedom of religion and the other protections against government encroachments on liberty delineated in the Bill of Rights.” The Founders made clear that the right to bear arms was meant for all able-bodied citizens, a critical safeguard against tyranny and a guarantee of self-reliance
The roots of gun control are intertwined with efforts to disarm black Americans. People who anger management issues should not own guns. If we ban gun ownership only the criminals will have guns.
",69,2,,4,1,7,66aead5c07d51a3a12deb9f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,firearm_pro
2025-08-13 16:36:33,2025-08-13 16:46:58,0,207.68.221.124,100,624,1,2025-08-13 16:46:58,R_71AimjHmRpArDgv,,,,,40.7403,-98.854,anonymous,EN,1,67ad0179aff1029fd6066bef,1,Chrome,135.0.0.0,Macintosh,1440x900,1,2,3,1,2,2,2,2,5,3,3,3,3,2,3,3,3,2,2,2,1,1,3,4,4,,,,,,,,,,,,,,,,,,,"Depends on the situation. ",,,,,,,,,11.223,175.158,180.011,24,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think that there are a certain few that should be mandated, and the rest should be left up to the individual. For instance, when the government rolled out the COVID vaccine, there was a lot of distrust because it was pushed out so fast without a lot of testing. In this instance, I do not think that it should be mandated. In other cases such as the measles vaccine, I think that it should be mandated. It has been around for a decent amount of time and there is decades of research showing that it works. We are now seeing the concequences of children not getting this vaccine in numbers that before were almost zero. ",,,23,2,,5,1,5,67ad0179aff1029fd6066bef,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vaccine_control
2025-08-13 16:37:06,2025-08-13 16:47:04,0,74.196.47.208,100,598,1,2025-08-13 16:47:06,R_1nFu9pw4pQosnIJ,,,,,35.5466,-77.0522,anonymous,EN,1,65fc9f54bf0a6174674f0851,1,Chrome,138.0.0.0,Windows NT 10.0,1536x864,1,1,1,1,1,5,4,2,2,5,2,6,6,1,6,5,5,6,6,1,1,6,5,6,6,Yes it should be because it is the woman's God given right,26.081,172.149,180.011,30,,,,,,,,,2,1,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,"it is just a woman's right to have an abortion if she chooses. I do not believe in just laying down and constantly having more babies, however, If a woman wanted to have an abortion because of certain reasons then that she be her right to do so. Nobody she be allowed to tell someone what to do with their body.",,,,48,2,,3,1,6,65fc9f54bf0a6174674f0851,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_pro
2025-08-13 16:30:03,2025-08-13 16:47:20,0,86.109.95.121,100,1036,1,2025-08-13 16:47:20,R_5jIFc23mdxoBnpM,,,,,35.2296,-80.843,anonymous,EN,0.800000011920929,67e61c1f5c4137de3b4b0a8e,1,Chrome,134.0.0.0,Windows NT 10.0,1280x720,1,2,1,2,1,5,4,1,5,5,4,5,5,1,5,6,5,5,5,1,5,6,5,4,4,I believe it ends an innocent human life and that society has a moral duty to protect the unborn.,,,,,,,,,8.806,152.598,180.172,93,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I believe abortion should remain legal in America because reproductive choices are deeply personal and can be influenced by complex medical, financial, and social circumstances. Making abortions illegal does not help them go away, it instead creates unsafe abortions. Legal abortion guarantees sufficient medical attention, safeguard of women agency as well as considers the freedom of choice in a multi-religious and multi-cultural society.",,,,46,2,,5,"1,2",7,67e61c1f5c4137de3b4b0a8e,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 16:39:39,2025-08-13 16:47:37,0,172.56.24.77,100,477,1,2025-08-13 16:47:37,R_6DALCO2l2xKxYev,,,,,29.7133,-95.4804,anonymous,EN,1,664a85285a37ffaabc5b0205,1,Chrome,138.0.0.0,Macintosh,2056x1329,1,1,4,3,2,3,4,2,4,3,4,4,5,1,5,4,4,4,4,1,2,4,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I think that would be a great idea.,,,,,,,,,12.021,179.112,180.053,35,5,5,5,,,,,,,,,,,,,,,,,,,,,,"I think universal health insurance would be a great idea and that everyone in the USA that is here legally should have access to it. I think they should automatically be enrolled without having to fill out any forms or do any paperwork. As long as they have a social security number, its automatic.",,40,2,,3,"1,3",5,664a85285a37ffaabc5b0205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,uh_control
2025-08-13 16:31:23,2025-08-13 16:47:40,0,173.81.141.166,100,977,1,2025-08-13 16:47:40,R_6MPupLjixzSe85K,,,,,37.3778,-81.115,anonymous,EN,1,5bcbe231c434df000101e034,1,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,2,4,4,5,5,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I do feel that our firearms laws should be more strict and that there should be education courses earlier on in life because there are too many people who mishandle firearms and have absolutely no clue how they work or how to operate them and use them appropriately. ",5.809,136.947,180.088,49,,,,,,,,,1,4,6,5,4,2,,,,"I feel that there should in fact be a stronger regulation of firearms in the United States. As fire arms were first invented and popularized, they were single load or few loads in the fire arms and used for protection and warefare or battles and duels. Things that frequently made sense and they took so long to load, it could give people a chance to think about actions.Now, we have them readily available, cheap, and easily accessible to all without much instruction or education. I think that we should see a place where safety is taught in schools and even allowed to shoot once at a graduation level course and waivers etc are signed. I think personal use guns shouldn't be so capable of destruction and load capacity and that background checks and mental health checks should be stronger to limit them. I also think that there should be ways to monitor illegal ownership. ",36,2,,5,1,2,5bcbe231c434df000101e034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,firearm_pro
2025-08-13 16:37:02,2025-08-13 16:47:56,0,100.16.144.13,100,654,1,2025-08-13 16:47:57,R_7V0qFoFXoVbi3Jv,,,,,39.4698,-76.8319,anonymous,EN,1,662c0114735b9f2e17f0a8be,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,6,1,6,6,5,5,4,1,6,6,6,6,6,1,3,4,6,4,5,,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,Of course the US should have universal healthcare! If we're supposedly such a great and powerful nation we should be able to provide healthcare as a basic necessity and right.,,,,,36.688,157.018,180.106,7,,,,,6,6,6,,,,,,,,,,,,,,,,,1,1,1,,,"Of course the US should have a universal healthcare system. Access to healthcare should be prioritized as a basic human right - especially if we want to pretend we're the greatest country in the world. If everyone had access to healthcare it would help raise so many people out of poverty. I don't think a lot of people realize they could be one medical emergency away from bankruptcy. The opponents of universal healthcare have nothing to go on but fear mongering that taxes will go up or wait times will go up or this that or the other. A well thought out, properly designed system can be cheaper than the insurance premiums a lot of people are already paying. Stop being obtuse and get the facts, get the research, bring the best minds together to create a system that benefits everyone.",,37,3,,3,1,1,662c0114735b9f2e17f0a8be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,uh_anti
2025-08-13 16:16:24,2025-08-13 16:48:15,0,71.63.164.210,100,1911,1,2025-08-13 16:48:16,R_1dWQJEEoUHHL4zZ,,,,,45.6652,-122.5215,anonymous,EN,1,5cb128db0d14d3001838eef5,1,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1366x768,1,2,2,2,2,5,3,2,4,3,3,4,2,2,3,4,4,4,3,1,4,4,5,4,2,,,,,,,,,,,,,,,,,4,4,each vaccine should be scrutinized and have people decide for themselves whether they want to risk the vaccine or the disease,,,,,64.753,105.538,180.01,3,,,,,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,,"when mandating vaccines on people,it takes away the freedom of choice when it comes to health. unless the disease will kill you instantly, people should decide for themselves what type of risk they want to take. instead, we should educate people so they know what is going into their bodies and how they are protecting themselves and the risks involved. people are not dumb, just need information that is complete.",,,53,2,,5,4,5,5cb128db0d14d3001838eef5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_anti
2025-08-13 16:35:29,2025-08-13 16:48:53,0,24.22.11.8,100,803,1,2025-08-13 16:48:53,R_7iqcVolM94M8ZuN,,,,,44.9635,-123.08,anonymous,EN,1,5c7560f14f23e50016135028,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,4,4,1,4,1,2,4,1,1,5,5,2,1,4,4,5,5,2,1,1,1,6,5,,,,,,,,,,,,,,,,,5,3,"I think children should be vaccinated against the traditional ones, polio, rubella , small pox, a few others. NO ONE should be forced to get the poisonous covid vaccine which has been proven to be very dangerous and has caused the deaths of thousands of young healthy people who drop dead from blood clots and myocarditis . The Covid vaccine is much more lethal than Covid ever has been ",,,,,0,0,180.004,0,,,,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,,"My initial response remains the same but I will add that the religious liberty issue is important but I still think we should be vaccinated for the traditional ones, polio, rubella, smallpox etc.  I find it fascinating that the hard core leftists have been screaming for 50 years on the abortion issue that the woman has the right to do what ever she wants with HER body including killing her unborn child BUT  apparently when it comes to forced vaccination we have no rights at all to "" choose."" Hypocrisy on parade by the left once again.",,,73,2,,5,1,7,5c7560f14f23e50016135028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_anti
2025-08-13 16:35:17,2025-08-13 16:49:15,0,71.38.195.112,100,837,1,2025-08-13 16:49:15,R_3N60RxdVxeuGkQp,,,,,36.2038,-115.2255,anonymous,EN,1,66ecbcf183b2378dd91fe26a,1,Safari,15.6.1,Macintosh,1440x900,1,1,2,2,2,4,3,2,3,4,4,2,2,1,3,5,5,2,4,1,2,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I believe we should have stricter firearm laws. Too many unstable people are getting their hands on guns and there should be a mental exam or something to stop this from happening. I believe your first time purchasing a gun should come with a waiting period, and exam of some sort.",,,,,,,,,80.562,180.109,180.211,6,2,3,4,,,,,,,I think there should be stricter laws on firearms. Too many deaths occur from people that shouldn't be allowed to carry a gun. There should be some sort of mental exam for first time gun buyers at least. I also believe there isn't a need for these high powered rifle and such.,37,2,,3,1,5,66ecbcf183b2378dd91fe26a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,firearm_control
2025-08-13 16:33:26,2025-08-13 16:49:20,0,66.116.113.249,100,954,1,2025-08-13 16:49:20,R_60vCAsSBSCgNi0a,,,,,37.751,-97.822,anonymous,EN,1,6510e07706b5dc6a7bddb4b6,1,Chrome,139.0.0.0,Windows NT 10.0,1280x720,1,1,2,2,2,4,2,2,4,4,1,3,2,1,4,5,4,4,4,1,1,1,2,5,4,,,,,,,,,,,,,,,,,,,"only under the most extreme circumstances. ",,,,,,,,,17.347,109.068,180.108,12,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think vaccine mandates should only be implemented in the United States under extreme circumstances. I agree that some jobs can require it, and it's up to the individual if they want to get the vaccine or not. I don't agree with what the government did during covid. They told us we had to get vaccinated or else we couldn't go back to work. I felt like this was government overreach. ",,,42,1,,3,"1,5",5,6510e07706b5dc6a7bddb4b6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vaccine_control
2025-08-13 16:42:02,2025-08-13 16:50:01,0,75.223.177.178,100,478,1,2025-08-13 16:50:01,R_6WcTRSZx4QTmu9H,,,,,34.0486,-118.1796,anonymous,EN,1,65178713fd459dd31fbfb62b,1,Chrome,138.0.0.0,Macintosh,1280x800,1,1,4,3,3,5,1,1,6,4,3,5,5,1,6,6,6,6,6,1,3,6,6,6,6,,,,,,,,,,,,,,,,,5,5,"We need to keep ourselves and others safe. ",34.631,170.051,180.12,12,,,,,,,,,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,"The science backs up the claim that vaccines save lives, and I don't dispute that at all. I think it becomes thorny when one tries to ""force"" people to do something, even when it is for the greater good, so while I know that vaccines are safe and effective ways to protect oneself and others, I don't think people should be forced to get them.",,,51,2,,3,2,1,65178713fd459dd31fbfb62b,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_pro
2025-08-13 16:41:51,2025-08-13 16:50:38,0,74.101.47.45,100,527,1,2025-08-13 16:50:39,R_6mefpYujD4VcLcY,,,,,40.6462,-73.9559,anonymous,EN,1,5ef246f8ac1cd908a674a2d3,1,Chrome,138.0.0.0,Macintosh,1920x1080,1,1,6,6,6,6,5,1,5,5,5,5,2,1,5,5,5,5,5,1,6,5,6,5,5,,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Absolutely yes, this country has a recent history of firearms being used against innocent people by people who should not have firearms to begin with. ",,,,,29.545,175.315,180.107,15,,,,,6,6,6,4,3,1,,,,"The US should have stricter regulation of firearms given the high rate of death especially amongst women and children. International and even domestic comparisons are united - stricter regulation of firearms corresponds to lower fatalities and incidents with gun violence. The 2nd Amendment that many people refer to as a basis to oppose stricter regulations was not conceived of in the reality we find ourselves in now - rapid fire guns, deadlier than our founding fathers could have even imagined are readily available for purchase. It is time to regulate firearms.",26,1,,5,4,1,5ef246f8ac1cd908a674a2d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,firearm_anti
2025-08-13 16:10:58,2025-08-13 16:50:44,0,172.98.189.164,100,2386,1,2025-08-13 16:50:45,R_62bY3zi42PGQ0FK,,,,,37.751,-97.822,anonymous,EN,1,67e680b74a5cf7e5b56dbb8b,1,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,1,1,4,4,5,4,3,1,4,4,3,5,4,1,5,4,4,5,4,2,4,4,5,6,5,,,,,,,,,,,,,,,,,5,4,"Yes, vaccine mandates should be allowed to protect the public and prevent the spread of contagious illness ",5.404,140.323,180.014,17,,,,,,,,,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,,"Many faith communities, such as Christian groups, Amish groups, and others, believe that spiritual guidance or parental choices should detect health decisions. Ignoring these beliefs risks violating individual human right. Clear communication about vaccines can encourage compliance without forcing individuals against their beliefs. It should also have exemptions for sincerely held religious to respect personal liberty.",,,38,2,,5,2,2,67e680b74a5cf7e5b56dbb8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vaccine_pro
